   5.0000000e-01	   3.5841012e+01	
   1.0000000e+00	   3.4621600e+01	
   1.5000000e+00	   3.3406822e+01	
   2.0000000e+00	   3.2201080e+01	
   2.5000000e+00	   3.1008463e+01	
   3.0000000e+00	   2.9832690e+01	
   3.5000000e+00	   2.8677061e+01	
   4.0000000e+00	   2.7544423e+01	
   4.5000000e+00	   2.6437149e+01	
   5.0000000e+00	   2.5357146e+01	
   5.5000000e+00	   2.4305879e+01	
   6.0000000e+00	   2.3284418e+01	
   6.5000000e+00	   2.2293499e+01	
   7.0000000e+00	   2.1333595e+01	
   7.5000000e+00	   2.0404979e+01	
   8.0000000e+00	   1.9507798e+01	
   8.5000000e+00	   1.8642119e+01	
   9.0000000e+00	   1.7807974e+01	
   9.5000000e+00	   1.7005393e+01	
   1.0000000e+01	   1.6234419e+01	
   1.0500000e+01	   1.5495121e+01	
   1.1000000e+01	   1.4787594e+01	
   1.1500000e+01	   1.4111960e+01	
   1.2000000e+01	   1.3468362e+01	
   1.2500000e+01	   1.2856955e+01	
   1.3000000e+01	   1.2277903e+01	
   1.3500000e+01	   1.1731367e+01	
   1.4000000e+01	   1.1217500e+01	
   1.4500000e+01	   1.0736441e+01	
   1.5000000e+01	   1.0288309e+01	
   1.5500000e+01	   9.8731969e+00	
   1.6000000e+01	   9.4911723e+00	
   1.6500000e+01	   9.1422697e+00	
   1.7000000e+01	   8.8264909e+00	
   1.7500000e+01	   8.5438035e+00	
   1.8000000e+01	   8.2941393e+00	
   1.8500000e+01	   8.0773946e+00	
   1.9000000e+01	   7.8934301e+00	
   1.9500000e+01	   7.7420709e+00	
   2.0000000e+01	   7.6231077e+00	
   2.0500000e+01	   7.5362973e+00	
   2.1000000e+01	   7.4813640e+00	
   2.1500000e+01	   7.4580003e+00	
   2.2000000e+01	   7.4658687e+00	
   2.2500000e+01	   7.5046028e+00	
   2.3000000e+01	   7.5738088e+00	
   2.3500000e+01	   7.6730671e+00	
   2.4000000e+01	   7.8019332e+00	
   2.4500000e+01	   7.9599400e+00	
   2.5000000e+01	   8.1465987e+00	
   2.5500000e+01	   8.3614004e+00	
   2.6000000e+01	   8.6038173e+00	
   2.6500000e+01	   8.8733047e+00	
   2.7000000e+01	   9.1693017e+00	
   2.7500000e+01	   9.4912327e+00	
   2.8000000e+01	   9.8385091e+00	
   2.8500000e+01	   1.0210530e+01	
   2.9000000e+01	   1.0606683e+01	
   2.9500000e+01	   1.1026347e+01	
   3.0000000e+01	   1.1468891e+01	
   3.0500000e+01	   1.1933677e+01	
   3.1000000e+01	   1.2420060e+01	
   3.1500000e+01	   1.2927391e+01	
   3.2000000e+01	   1.3455012e+01	
   3.2500000e+01	   1.4002265e+01	
   3.3000000e+01	   1.4568487e+01	
   3.3500000e+01	   1.5153013e+01	
   3.4000000e+01	   1.5755174e+01	
   3.4500000e+01	   1.6374304e+01	
   3.5000000e+01	   1.7009732e+01	
   3.5500000e+01	   1.7660791e+01	
   3.6000000e+01	   1.8326810e+01	
   3.6500000e+01	   1.9007122e+01	
   3.7000000e+01	   1.9701061e+01	
   3.7500000e+01	   2.0407961e+01	
   3.8000000e+01	   2.1127161e+01	
   3.8500000e+01	   2.1857999e+01	
   3.9000000e+01	   2.2599817e+01	
   3.9500000e+01	   2.3351960e+01	
   4.0000000e+01	   2.4113776e+01	
   4.0500000e+01	   2.4884616e+01	
   4.1000000e+01	   2.5663834e+01	
   4.1500000e+01	   2.6450787e+01	
   4.2000000e+01	   2.7244837e+01	
   4.2500000e+01	   2.8045348e+01	
   4.3000000e+01	   2.8851687e+01	
   4.3500000e+01	   2.9663227e+01	
   4.4000000e+01	   3.0479342e+01	
   4.4500000e+01	   3.1299410e+01	
   4.5000000e+01	   3.2122814e+01	
   4.5500000e+01	   3.2948939e+01	
   4.6000000e+01	   3.3777172e+01	
   4.6500000e+01	   3.4606905e+01	
   4.7000000e+01	   3.5437533e+01	
   4.7500000e+01	   3.6268453e+01	
   4.8000000e+01	   3.7099065e+01	
   4.8500000e+01	   3.7928772e+01	
   4.9000000e+01	   3.8756977e+01	
   4.9500000e+01	   3.9583090e+01	
   5.0000000e+01	   4.0406520e+01	
   5.0500000e+01	   4.1226677e+01	
   5.1000000e+01	   4.2042975e+01	
   5.1500000e+01	   4.2854829e+01	
   5.2000000e+01	   4.3661656e+01	
   5.2500000e+01	   4.4462873e+01	
   5.3000000e+01	   4.5257899e+01	
   5.3500000e+01	   4.6046155e+01	
   5.4000000e+01	   4.6827060e+01	
   5.4500000e+01	   4.7600038e+01	
   5.5000000e+01	   4.8364510e+01	
   5.5500000e+01	   4.9119899e+01	
   5.6000000e+01	   4.9865629e+01	
   5.6500000e+01	   5.0601123e+01	
   5.7000000e+01	   5.1325807e+01	
   5.7500000e+01	   5.2039105e+01	
   5.8000000e+01	   5.2740442e+01	
   5.8500000e+01	   5.3429242e+01	
   5.9000000e+01	   5.4104933e+01	
   5.9500000e+01	   5.4766939e+01	
   6.0000000e+01	   5.5414688e+01	
   6.0500000e+01	   5.6047606e+01	
   6.1000000e+01	   5.6665122e+01	
   6.1500000e+01	   5.7266664e+01	
   6.2000000e+01	   5.7851662e+01	
   6.2500000e+01	   5.8419547e+01	
   6.3000000e+01	   5.8969752e+01	
   6.3500000e+01	   5.9501711e+01	
   6.4000000e+01	   6.0014860e+01	
   6.4500000e+01	   6.0508640e+01	
   6.5000000e+01	   6.0982492e+01	
   6.5500000e+01	   6.1435861e+01	
   6.6000000e+01	   6.1868197e+01	
   6.6500000e+01	   6.2278954e+01	
   6.7000000e+01	   6.2667591e+01	
   6.7500000e+01	   6.3033572e+01	
   6.8000000e+01	   6.3376368e+01	
   6.8500000e+01	   6.3695457e+01	
   6.9000000e+01	   6.3990325e+01	
   6.9500000e+01	   6.4260465e+01	
   7.0000000e+01	   6.4505381e+01	
   7.0500000e+01	   6.4724588e+01	
   7.1000000e+01	   6.4917610e+01	
   7.1500000e+01	   6.5083986e+01	
   7.2000000e+01	   6.5223267e+01	
   7.2500000e+01	   6.5335018e+01	
   7.3000000e+01	   6.5418822e+01	
   7.3500000e+01	   6.5474276e+01	
   7.4000000e+01	   6.5500996e+01	
   7.4500000e+01	   6.5498620e+01	
   7.5000000e+01	   6.5466804e+01	
   7.5500000e+01	   6.5405227e+01	
   7.6000000e+01	   6.5313592e+01	
   7.6500000e+01	   6.5191627e+01	
   7.7000000e+01	   6.5039087e+01	
   7.7500000e+01	   6.4855754e+01	
   7.8000000e+01	   6.4641442e+01	
   7.8500000e+01	   6.4395993e+01	
   7.9000000e+01	   6.4119286e+01	
   7.9500000e+01	   6.3811232e+01	
   8.0000000e+01	   6.3471779e+01	
   8.0500000e+01	   6.3100913e+01	
   8.1000000e+01	   6.2698660e+01	
   8.1500000e+01	   6.2265087e+01	
   8.2000000e+01	   6.1800304e+01	
   8.2500000e+01	   6.1304466e+01	
   8.3000000e+01	   6.0777774e+01	
   8.3500000e+01	   6.0220477e+01	
   8.4000000e+01	   5.9632873e+01	
   8.4500000e+01	   5.9015312e+01	
   8.5000000e+01	   5.8368196e+01	
   8.5500000e+01	   5.7691979e+01	
   8.6000000e+01	   5.6987174e+01	
   8.6500000e+01	   5.6254347e+01	
   8.7000000e+01	   5.5494123e+01	
   8.7500000e+01	   5.4707186e+01	
   8.8000000e+01	   5.3894280e+01	
   8.8500000e+01	   5.3056207e+01	
   8.9000000e+01	   5.2193834e+01	
   8.9500000e+01	   5.1308086e+01	
   9.0000000e+01	   5.0399954e+01	
   9.0500000e+01	   4.9470488e+01	
   9.1000000e+01	   4.8520803e+01	
   9.1500000e+01	   4.7552077e+01	
   9.2000000e+01	   4.6565548e+01	
   9.2500000e+01	   4.5562517e+01	
   9.3000000e+01	   4.4544348e+01	
   9.3500000e+01	   4.3512463e+01	
