   5.0000000e-01	   2.6622803e+01	
   1.0000000e+00	   2.7665848e+01	
   1.5000000e+00	   2.8705153e+01	
   2.0000000e+00	   2.9737161e+01	
   2.5000000e+00	   3.0758559e+01	
   3.0000000e+00	   3.1766309e+01	
   3.5000000e+00	   3.2757678e+01	
   4.0000000e+00	   3.3730265e+01	
   4.5000000e+00	   3.4681998e+01	
   5.0000000e+00	   3.5611137e+01	
   5.5000000e+00	   3.6516254e+01	
   6.0000000e+00	   3.7396203e+01	
   6.5000000e+00	   3.8250085e+01	
   7.0000000e+00	   3.9077205e+01	
   7.5000000e+00	   3.9877031e+01	
   8.0000000e+00	   4.0649152e+01	
   8.5000000e+00	   4.1393249e+01	
   9.0000000e+00	   4.2109056e+01	
   9.5000000e+00	   4.2796348e+01	
   1.0000000e+01	   4.3454919e+01	
   1.0500000e+01	   4.4084574e+01	
   1.1000000e+01	   4.4685123e+01	
   1.1500000e+01	   4.5256380e+01	
   1.2000000e+01	   4.5798162e+01	
   1.2500000e+01	   4.6310292e+01	
   1.3000000e+01	   4.6792604e+01	
   1.3500000e+01	   4.7244944e+01	
   1.4000000e+01	   4.7667177e+01	
   1.4500000e+01	   4.8059189e+01	
   1.5000000e+01	   4.8420889e+01	
   1.5500000e+01	   4.8752215e+01	
   1.6000000e+01	   4.9053134e+01	
   1.6500000e+01	   4.9323647e+01	
   1.7000000e+01	   4.9563785e+01	
   1.7500000e+01	   4.9773616e+01	
   1.8000000e+01	   4.9953242e+01	
   1.8500000e+01	   5.0102799e+01	
   1.9000000e+01	   5.0222459e+01	
   1.9500000e+01	   5.0312427e+01	
   2.0000000e+01	   5.0372944e+01	
   2.0500000e+01	   5.0404280e+01	
   2.1000000e+01	   5.0406740e+01	
   2.1500000e+01	   5.0380658e+01	
   2.2000000e+01	   5.0326398e+01	
   2.2500000e+01	   5.0244349e+01	
   2.3000000e+01	   5.0134930e+01	
   2.3500000e+01	   4.9998582e+01	
   2.4000000e+01	   4.9835773e+01	
   2.4500000e+01	   4.9646988e+01	
   2.5000000e+01	   4.9432738e+01	
   2.5500000e+01	   4.9193547e+01	
   2.6000000e+01	   4.8929962e+01	
   2.6500000e+01	   4.8642543e+01	
   2.7000000e+01	   4.8331864e+01	
   2.7500000e+01	   4.7998516e+01	
   2.8000000e+01	   4.7643097e+01	
   2.8500000e+01	   4.7266221e+01	
   2.9000000e+01	   4.6868507e+01	
   2.9500000e+01	   4.6450584e+01	
   3.0000000e+01	   4.6013089e+01	
   3.0500000e+01	   4.5556664e+01	
   3.1000000e+01	   4.5081957e+01	
   3.1500000e+01	   4.4589617e+01	
   3.2000000e+01	   4.4080301e+01	
   3.2500000e+01	   4.3554664e+01	
   3.3000000e+01	   4.3013365e+01	
   3.3500000e+01	   4.2457061e+01	
   3.4000000e+01	   4.1886411e+01	
   3.4500000e+01	   4.1302073e+01	
   3.5000000e+01	   4.0704702e+01	
   3.5500000e+01	   4.0094953e+01	
   3.6000000e+01	   3.9473476e+01	
   3.6500000e+01	   3.8840920e+01	
   3.7000000e+01	   3.8197929e+01	
   3.7500000e+01	   3.7545144e+01	
   3.8000000e+01	   3.6883202e+01	
   3.8500000e+01	   3.6212732e+01	
   3.9000000e+01	   3.5534363e+01	
   3.9500000e+01	   3.4848716e+01	
   4.0000000e+01	   3.4156405e+01	
   4.0500000e+01	   3.3458042e+01	
   4.1000000e+01	   3.2754231e+01	
   4.1500000e+01	   3.2045570e+01	
   4.2000000e+01	   3.1332651e+01	
   4.2500000e+01	   3.0616061e+01	
   4.3000000e+01	   2.9896381e+01	
   4.3500000e+01	   2.9174183e+01	
   4.4000000e+01	   2.8450037e+01	
   4.4500000e+01	   2.7724503e+01	
   4.5000000e+01	   2.6998137e+01	
   4.5500000e+01	   2.6271490e+01	
   4.6000000e+01	   2.5545104e+01	
   4.6500000e+01	   2.4819517e+01	
   4.7000000e+01	   2.4095262e+01	
   4.7500000e+01	   2.3372865e+01	
   4.8000000e+01	   2.2652847e+01	
   4.8500000e+01	   2.1935723e+01	
   4.9000000e+01	   2.1222005e+01	
   4.9500000e+01	   2.0512196e+01	
   5.0000000e+01	   1.9806798e+01	
   5.0500000e+01	   1.9106307e+01	
   5.1000000e+01	   1.8411212e+01	
   5.1500000e+01	   1.7722002e+01	
   5.2000000e+01	   1.7039158e+01	
   5.2500000e+01	   1.6363159e+01	
   5.3000000e+01	   1.5694478e+01	
   5.3500000e+01	   1.5033588e+01	
   5.4000000e+01	   1.4380954e+01	
   5.4500000e+01	   1.3737040e+01	
   5.5000000e+01	   1.3102306e+01	
   5.5500000e+01	   1.2477209e+01	
   5.6000000e+01	   1.1862203e+01	
   5.6500000e+01	   1.1257739e+01	
   5.7000000e+01	   1.0664265e+01	
   5.7500000e+01	   1.0082226e+01	
   5.8000000e+01	   9.5120641e+00	
   5.8500000e+01	   8.9542193e+00	
   5.9000000e+01	   8.4091288e+00	
   5.9500000e+01	   7.8772270e+00	
   6.0000000e+01	   7.3589458e+00	
   6.0500000e+01	   6.8547145e+00	
   6.1000000e+01	   6.3649597e+00	
   6.1500000e+01	   5.8901052e+00	
   6.2000000e+01	   5.4305723e+00	
   6.2500000e+01	   4.9867790e+00	
   6.3000000e+01	   4.5591404e+00	
   6.3500000e+01	   4.1480686e+00	
   6.4000000e+01	   3.7539721e+00	
